"176.101.78.183","ES",-8.2043,43.4244,"AS42947 SkynetLink Informatica y Redes SL","mlab1-mad01",0.02082,252712.02,,"darwin","213.200.103.147","speedtest",1366178973,43066.406,0.0255,"4c767e3f-811d-4859-b5cf-5edf1b45d52b",42947,"58","Redes",6,4,2013,2,17,"20130417"
"80.30.7.237","ES",-3.6922,40.4086,"AS3352 TELEFONICA DE ESPANA","mlab1-mad01",0.087606,287126.03,,"linux2","213.200.103.147","speedtest",1366179312,29442.408,0.096919,"f4eb4a82-e6ac-4ecb-9add-73f35d0ff0d8",3352,"29","Madrid",6,4,2013,2,17,"20130417"
"91.126.133.206","ES",-4.0,40.0,"AS35699 Adamo Telecom Iberia S.A","mlab1-mad01",0.047751,2332719.0,,"win32","213.200.103.147","speedtest",1366187596,2839016.2,0.049525,"ca5ae8d4-9c43-48ee-a04a-b6da82b73b7d",35699,"","",8,4,2013,2,17,"20130417"
"79.144.216.158","ES",-0.3667,39.4667,"AS3352 TELEFONICA DE ESPANA","mlab1-mad01",9.7E-4,285213.2,,"win32","213.200.103.147","speedtest",1366188913,59988.4,0.124947,"f126dccc-72d7-44cf-9d18-7e2ca5f84cb5",3352,"60","Valencia",8,4,2013,2,17,"20130417"
"91.126.133.206","ES",-4.0,40.0,"AS35699 Adamo Telecom Iberia S.A","mlab1-mad01",0.046966,2097798.0,,"win32","213.200.103.147","speedtest",1366191958,2573777.8,0.049583,"ca5ae8d4-9c43-48ee-a04a-b6da82b73b7d",35699,"","",9,4,2013,2,17,"20130417"
"80.30.7.237","ES",-3.6922,40.4086,"AS3352 TELEFONICA DE ESPANA","mlab1-mad01",0.116712,164536.38,,"linux2","213.200.103.147","speedtest",1366192808,12604.798,0.100665,"f4eb4a82-e6ac-4ecb-9add-73f35d0ff0d8",3352,"29","Madrid",10,4,2013,2,17,"20130417"
"91.126.133.206","ES",-4.0,40.0,"AS35699 Adamo Telecom Iberia S.A","mlab1-mad01",0.046926,2049249.6,,"win32","213.200.103.147","speedtest",1366196322,2646103.2,0.049265,"ca5ae8d4-9c43-48ee-a04a-b6da82b73b7d",35699,"","",10,4,2013,2,17,"20130417"
"176.101.78.183","ES",-8.2043,43.4244,"AS42947 SkynetLink Informatica y Redes SL","mlab1-mad01",0.027188,171221.78,,"darwin","213.200.103.147","speedtest",1366206472,34814.297,0.052951,"4c767e3f-811d-4859-b5cf-5edf1b45d52b",42947,"58","Redes",13,4,2013,2,17,"20130417"
"79.144.216.158","ES",-0.3667,39.4667,"AS3352 TELEFONICA DE ESPANA","mlab1-mad01",4.73E-4,357880.5,,"win32","213.200.103.147","speedtest",1366207618,66093.76,0.151827,"f126dccc-72d7-44cf-9d18-7e2ca5f84cb5",3352,"60","Valencia",14,4,2013,2,17,"20130417"
"62.57.164.27","ES",2.1741,41.3984,"AS6739 Cableuropa - ONO","mlab1-mad01",0.04124,3795721.8,,"darwin","213.200.103.147","speedtest",1366208200,97638.21,0.049016,"d819736b-5ed3-4984-b542-ae4ca3b45457",6739,"56","Barcelona",14,4,2013,2,17,"20130417"
